,Unnamed: 0,sex,row_number,liters_drunk,drink,check_number,label,age_young,age_medium,age_old,morning1,afternoon1,evening1
6013,6013,0,99.0,5.0,1,6044,1,,,old,0,0,1
6014,6014,1,74.0,3.0,1,9097,1,,medium,,0,1,0
6015,6015,1,3.0,5.0,1,9371,1,,medium,,0,1,0
6016,6016,1,29.0,1.0,1,6363,1,,,old,0,0,1
6018,6018,0,79.0,3.0,1,8948,1,,,old,1,0,0
6019,6019,0,39.0,4.0,1,9162,1,,medium,,0,1,0
6021,6021,0,58.0,2.48,1,7812,1,,medium,,1,0,0
6023,6023,0,76.0,5.0,1,9398,1,,,old,0,1,0
6024,6024,0,97.0,3.0,1,5096,0,,medium,,0,1,0
6025,6025,1,19.0,0.0,1,5487,0,,,old,0,1,0
6026,6026,1,100.0,5.0,0,7928,0,,,old,1,0,0
6028,6028,0,26.0,4.0,0,6141,1,,medium,,1,0,0
6030,6030,1,41.0,1.0,0,7744,1,young,,,0,0,1
6031,6031,1,31.0,2.0,0,5693,1,young,,,0,1,0
6033,6033,0,89.0,2.0,0,1313,0,,,old,0,1,0
6037,6037,1,38.0,3.0,0,2667,0,,medium,,0,0,1
6038,6038,0,44.0,4.0,1,9153,0,,,old,1,0,0
6040,6040,1,49.0,1.0,1,537,1,,medium,,1,0,0
6041,6041,1,46.0,5.0,1,4089,1,,,old,1,0,0
6042,6042,0,6.0,5.0,0,8500,1,,medium,,0,0,1
6047,6047,1,59.0,3.0,1,2901,1,,medium,,0,1,0
6048,6048,0,30.0,2.0,1,788,1,,,old,1,0,0
6050,6050,0,34.0,5.0,1,6393,1,,medium,,0,0,1
6052,6052,0,58.0,2.48,0,5491,1,,medium,,0,1,0
6053,6053,0,63.0,2.0,1,2292,0,,,old,0,0,1
6054,6054,0,86.0,0.0,1,1901,1,,medium,,1,0,0
6055,6055,0,27.0,4.0,0,4217,0,,,old,1,0,0
6057,6057,0,68.0,0.0,0,6788,0,,medium,,0,0,1
6059,6059,1,100.0,2.48,1,714,0,,medium,,0,0,1
6061,6061,1,83.0,2.48,1,9121,1,,medium,,0,0,1
6062,6062,0,4.0,0.0,1,6202,0,,medium,,1,0,0
6063,6063,0,93.0,0.0,1,3239,1,,medium,,0,1,0
6064,6064,1,90.0,3.0,0,6501,1,young,,,0,0,1
6065,6065,0,68.0,2.0,1,3784,0,,,old,0,0,1
6066,6066,1,80.0,2.48,1,8876,1,,medium,,0,1,0
6069,6069,1,76.0,0.0,0,4915,1,young,,,1,0,0
6070,6070,1,17.0,2.0,1,2986,1,,,old,0,1,0
6071,6071,0,71.0,5.0,1,6236,1,,medium,,0,1,0
6072,6072,1,89.0,0.0,1,6871,1,,medium,,0,0,1
6073,6073,1,10.0,4.0,0,6170,1,,medium,,0,1,0
6074,6074,1,0.0,5.0,1,8116,1,,,old,1,0,0
6075,6075,0,58.0,2.0,0,5449,0,,medium,,0,0,1
6078,6078,1,68.0,4.0,0,7498,1,,medium,,0,0,1
6079,6079,0,9.0,0.0,0,5750,1,young,,,0,1,0
6080,6080,0,55.0,2.0,0,4281,1,,medium,,0,0,1
6082,6082,1,43.0,2.48,0,9392,1,,,old,0,1,0
6083,6083,0,66.0,2.0,1,7363,1,,medium,,0,0,1
6084,6084,0,78.0,3.0,1,8156,1,,medium,,1,0,0
6086,6086,0,73.0,0.0,0,5407,0,,medium,,1,0,0
6087,6087,0,76.0,4.0,1,5668,0,,,old,1,0,0
6088,6088,0,80.0,2.48,0,5123,0,,medium,,1,0,0
6091,6091,1,96.0,2.0,0,3383,1,,,old,0,0,1
6095,6095,0,89.0,0.0,0,3070,1,,medium,,0,1,0
6096,6096,0,100.0,5.0,0,6787,0,,,old,1,0,0
6098,6098,1,7.0,3.0,1,7874,1,,,old,1,0,0
6099,6099,1,1.0,5.0,1,1649,1,,,old,0,0,1
6100,6100,1,75.0,1.0,0,8098,1,,medium,,0,0,1
6101,6101,1,36.0,2.0,1,9105,1,,medium,,1,0,0
6103,6103,0,86.0,2.48,1,4650,0,,,old,1,0,0
6104,6104,1,12.0,2.0,1,1685,1,,,old,0,1,0
6105,6105,0,95.0,2.0,0,9852,0,,medium,,0,1,0
6106,6106,0,8.0,2.48,1,4064,1,,medium,,0,0,1
6109,6109,0,97.0,1.0,1,2155,0,,,old,1,0,0
6111,6111,0,34.0,2.0,0,3255,1,young,,,0,0,1
6112,6112,0,49.0,4.0,0,19,0,,,old,0,0,1
6114,6114,1,21.0,2.48,0,920,1,,medium,,1,0,0
6115,6115,0,39.0,5.0,1,8935,0,,,old,1,0,0
6116,6116,0,73.0,3.0,1,3455,1,,,old,1,0,0
6117,6117,1,71.0,5.0,0,6534,1,,medium,,0,1,0
6118,6118,0,54.0,2.0,0,7247,0,,medium,,0,1,0
6119,6119,1,57.0,5.0,0,7962,1,,medium,,0,1,0
6120,6120,0,52.0,0.0,1,3031,1,,,old,0,0,1
6123,6123,0,13.0,0.0,1,9704,0,,medium,,1,0,0
6124,6124,1,4.0,4.0,1,8716,0,,,old,1,0,0
6125,6125,1,93.0,2.48,1,6156,1,,medium,,0,0,1
6126,6126,1,40.0,4.0,0,4703,1,,medium,,1,0,0
6128,6128,1,15.0,3.0,0,1980,1,,,old,1,0,0
6130,6130,1,20.0,5.0,1,6036,0,,,old,0,1,0
6132,6132,0,47.0,4.0,0,3774,0,,,old,0,1,0
6134,6134,1,100.0,1.0,0,6456,0,young,,,0,0,1
6135,6135,0,71.0,5.0,0,4887,0,,medium,,1,0,0
6139,6139,0,17.0,4.0,1,1181,1,,,old,0,1,0
6140,6140,1,48.0,2.0,0,8350,1,,,old,1,0,0
6141,6141,1,57.0,5.0,1,4053,1,,,old,0,0,1
6142,6142,0,38.0,5.0,0,5949,0,,,old,1,0,0
6143,6143,0,9.0,3.0,1,1791,1,,medium,,1,0,0
6145,6145,1,57.0,4.0,0,3231,0,,medium,,0,0,1
6148,6148,0,43.0,3.0,1,5200,0,,,old,1,0,0
6150,6150,1,28.0,2.48,0,973,0,young,,,0,1,0
6151,6151,1,33.0,4.0,1,8575,1,,medium,,1,0,0
6155,6155,1,80.0,3.0,0,9262,1,,medium,,1,0,0
6156,6156,1,79.0,4.0,0,91,1,,medium,,0,1,0
6157,6157,0,18.0,2.48,0,8982,1,,medium,,0,0,1
6159,6159,1,18.0,2.0,0,4523,1,,,old,0,0,1
6160,6160,1,21.0,3.0,0,981,0,,medium,,1,0,0
6161,6161,0,82.0,4.0,0,5490,0,,medium,,0,1,0
6162,6162,0,7.0,1.0,1,290,0,,medium,,1,0,0
6164,6164,0,56.0,0.0,1,4965,1,,,old,1,0,0
6166,6166,0,12.0,5.0,0,4860,0,,medium,,1,0,0
6168,6168,1,24.0,5.0,1,1289,1,,,old,1,0,0
6169,6169,1,30.0,3.0,0,1240,0,young,,,0,0,1
6170,6170,0,77.0,5.0,1,7119,1,,medium,,0,0,1
6174,6174,1,42.0,5.0,0,2391,1,young,,,0,0,1
6175,6175,0,46.0,2.0,0,4504,1,,medium,,0,1,0
6176,6176,0,26.0,5.0,0,3478,1,,medium,,0,1,0
6177,6177,1,56.0,5.0,0,7985,1,young,,,0,1,0
6181,6181,0,27.0,1.0,1,1414,0,,,old,0,0,1
6182,6182,1,61.0,4.0,0,6280,1,,medium,,0,1,0
6185,6185,1,74.0,0.0,0,8287,0,,medium,,1,0,0
6186,6186,1,88.0,5.0,1,5646,1,,medium,,0,0,1
6188,6188,0,71.0,2.0,1,7907,1,,,old,0,1,0
6189,6189,0,75.0,0.0,1,122,0,,medium,,0,1,0
6190,6190,0,97.0,2.48,1,8416,0,,medium,,0,1,0
6191,6191,1,88.0,3.0,0,9938,1,,medium,,0,1,0
6192,6192,1,63.0,1.0,1,9312,0,,medium,,0,1,0
6193,6193,1,58.0,2.0,1,7223,1,,,old,0,0,1
6194,6194,1,87.0,2.48,0,3434,1,,,old,0,1,0
6196,6196,1,49.0,0.0,1,6007,0,,medium,,0,0,1
6200,6200,1,35.0,2.0,1,3328,1,,medium,,1,0,0
6202,6202,0,4.0,5.0,0,9404,1,,medium,,0,0,1
6203,6203,1,3.0,0.0,0,1708,0,,,old,0,1,0
6205,6205,0,100.0,4.0,0,5261,1,,medium,,0,1,0
6206,6206,1,29.0,1.0,1,115,1,,medium,,0,0,1
6207,6207,0,21.0,0.0,1,1327,0,,,old,1,0,0
6208,6208,1,89.0,4.0,0,5839,1,,medium,,1,0,0
6211,6211,0,61.0,3.0,1,4701,0,,,old,0,1,0
6212,6212,1,100.0,2.48,0,337,1,,,old,1,0,0
6214,6214,1,79.0,2.48,0,9429,0,young,,,0,1,0
6215,6215,0,59.0,4.0,0,7071,0,,medium,,1,0,0
6217,6217,0,12.0,1.0,1,7341,1,,medium,,1,0,0
6218,6218,0,65.0,4.0,1,4877,1,,medium,,1,0,0
6220,6220,0,97.0,3.0,1,5459,1,,,old,1,0,0
6223,6223,0,56.0,5.0,0,3786,1,young,,,0,0,1
6224,6224,1,80.0,2.48,0,7340,1,young,,,1,0,0
6226,6226,1,39.0,2.48,0,251,0,,,old,0,1,0
6227,6227,0,47.0,2.0,0,493,1,,medium,,1,0,0
6229,6229,1,59.0,3.0,0,697,1,,,old,0,0,1
6230,6230,0,11.0,0.0,0,5762,0,young,,,0,1,0
6233,6233,1,77.0,5.0,1,9931,0,,,old,0,0,1
6234,6234,1,81.0,1.0,1,9793,0,,medium,,1,0,0
6236,6236,1,45.0,0.0,1,9222,0,,medium,,0,0,1
6237,6237,1,34.0,2.48,1,4375,0,,,old,1,0,0
6242,6242,0,50.0,5.0,1,2218,1,,,old,0,1,0
6243,6243,0,99.0,0.0,0,7585,0,,,old,1,0,0
6245,6245,1,74.0,3.0,0,6297,1,,medium,,0,0,1
6247,6247,1,24.0,3.0,0,7481,0,,,old,1,0,0
6248,6248,1,87.0,4.0,1,796,1,,medium,,0,0,1
6250,6250,1,92.0,0.0,1,2919,0,,,old,0,0,1
6251,6251,0,25.0,1.0,0,8499,0,,medium,,1,0,0
6256,6256,0,85.0,5.0,1,3384,1,,,old,1,0,0
6258,6258,0,99.0,3.0,1,4490,1,,,old,1,0,0
6259,6259,1,89.0,2.0,1,9880,1,,medium,,1,0,0
6260,6260,1,10.0,3.0,0,8454,1,young,,,0,1,0
6261,6261,1,16.0,4.0,0,8896,1,young,,,1,0,0
6262,6262,0,33.0,0.0,0,4500,1,,medium,,1,0,0
6263,6263,0,90.0,2.48,1,550,0,,,old,0,0,1
6264,6264,0,74.0,5.0,0,8219,0,young,,,1,0,0
6265,6265,0,100.0,2.0,0,2827,0,,,old,1,0,0
6266,6266,0,5.0,2.48,1,9064,1,,,old,0,1,0
6268,6268,1,46.0,1.0,1,4092,1,,,old,0,1,0
6269,6269,0,93.0,3.0,1,2892,1,,medium,,0,1,0
6270,6270,1,15.0,5.0,0,4908,0,,medium,,1,0,0
6271,6271,0,100.0,4.0,0,8104,1,,medium,,0,0,1
6272,6272,1,50.0,2.48,1,9865,1,,medium,,1,0,0
6273,6273,0,100.0,0.0,0,2852,1,young,,,1,0,0
6274,6274,1,55.0,0.0,1,427,0,,,old,0,0,1
6275,6275,0,87.0,2.0,0,8294,0,young,,,1,0,0
6277,6277,1,1.0,0.0,0,8030,1,young,,,0,0,1
6278,6278,0,100.0,2.0,0,6410,0,,medium,,0,0,1
6281,6281,1,91.0,4.0,0,842,0,,,old,0,0,1
6282,6282,0,59.0,2.0,0,5998,0,young,,,1,0,0
6283,6283,1,42.0,1.0,0,8582,1,,,old,1,0,0
6285,6285,0,96.0,2.0,1,453,0,,,old,0,1,0
6286,6286,1,6.0,3.0,1,5362,1,,,old,0,0,1
6288,6288,0,25.0,4.0,0,8967,0,,,old,0,1,0
6289,6289,0,70.0,3.0,0,4642,1,young,,,0,1,0
6291,6291,1,100.0,1.0,1,8131,0,,,old,0,1,0
6292,6292,0,77.0,3.0,0,9896,1,,,old,0,0,1
6293,6293,1,66.0,0.0,1,2038,1,,,old,0,0,1
6294,6294,1,100.0,2.0,0,354,0,,medium,,1,0,0
6295,6295,0,1.0,5.0,0,7765,1,young,,,1,0,0
6296,6296,1,10.0,2.0,0,2293,0,,medium,,0,1,0
6297,6297,1,48.0,3.0,0,1380,1,,,old,1,0,0
6298,6298,0,8.0,4.0,0,5799,1,,medium,,1,0,0
6299,6299,0,78.0,2.0,1,2984,0,,,old,0,1,0
6300,6300,0,100.0,2.0,0,7759,0,young,,,0,1,0
6302,6302,0,32.0,1.0,0,8968,0,,medium,,0,1,0
6303,6303,1,96.0,2.48,1,9858,1,,medium,,1,0,0
6304,6304,1,22.0,1.0,0,4656,1,,medium,,0,0,1
6305,6305,1,91.0,0.0,1,6269,1,,medium,,1,0,0
6306,6306,0,17.0,0.0,1,8663,0,,medium,,1,0,0
6309,6309,1,36.0,0.0,0,9707,0,,,old,1,0,0
6311,6311,1,90.0,5.0,0,2182,1,,medium,,0,0,1
6312,6312,0,17.0,1.0,0,4663,0,young,,,0,1,0
6313,6313,0,37.0,2.0,0,4678,1,young,,,0,0,1
6314,6314,1,2.0,1.0,1,3448,1,,,old,0,0,1
6316,6316,0,81.0,0.0,1,9895,1,,medium,,0,1,0
6317,6317,0,76.0,4.0,0,7535,0,,,old,0,0,1
6318,6318,1,33.0,3.0,1,1149,1,,medium,,0,1,0
6319,6319,1,0.0,1.0,0,7876,1,,medium,,1,0,0
6321,6321,1,20.0,1.0,0,1997,1,,,old,0,1,0
6324,6324,0,75.0,3.0,0,3709,1,,medium,,0,0,1
6325,6325,0,80.0,1.0,0,4919,1,,,old,1,0,0
6326,6326,0,59.0,0.0,0,6037,0,,,old,1,0,0
6328,6328,1,2.0,3.0,0,4861,1,young,,,0,0,1
6330,6330,1,33.0,2.48,0,6442,1,,medium,,1,0,0
6331,6331,0,95.0,2.48,1,2857,0,,,old,0,1,0
6332,6332,1,100.0,3.0,0,1635,0,,,old,0,0,1
6335,6335,0,54.0,3.0,1,515,1,,medium,,0,0,1
6336,6336,0,69.0,3.0,0,1675,1,young,,,0,0,1
6337,6337,1,77.0,0.0,1,9979,1,,,old,1,0,0
6341,6341,1,80.0,4.0,0,9225,1,,,old,1,0,0
6343,6343,1,54.0,4.0,0,580,0,young,,,0,1,0
6344,6344,1,74.0,3.0,1,3741,1,,medium,,0,1,0
6345,6345,0,91.0,0.0,0,4362,0,,,old,1,0,0
6346,6346,1,16.0,5.0,0,4942,0,,,old,1,0,0
6348,6348,1,14.0,1.0,1,9779,0,,,old,0,0,1
6352,6352,1,34.0,0.0,0,2050,1,,medium,,0,0,1
6354,6354,1,90.0,3.0,1,5052,1,,medium,,0,0,1
6356,6356,0,75.0,2.48,1,2429,0,,medium,,1,0,0
6359,6359,0,2.0,2.0,0,4755,0,,medium,,0,0,1
6360,6360,1,100.0,4.0,1,4735,1,,medium,,1,0,0
6363,6363,0,4.0,1.0,0,6238,1,,,old,0,1,0
6364,6364,0,13.0,5.0,0,8014,0,,,old,0,1,0
6367,6367,1,52.0,0.0,1,6496,1,,medium,,0,0,1
6369,6369,0,3.0,2.0,1,5265,1,,,old,0,1,0
6370,6370,0,77.0,2.48,1,8026,1,,medium,,1,0,0
6371,6371,1,100.0,2.0,0,2112,1,young,,,1,0,0
6373,6373,0,100.0,1.0,1,851,0,,,old,0,1,0
6374,6374,1,72.0,2.48,1,6935,0,,medium,,0,0,1
6377,6377,0,69.0,4.0,1,8064,1,,medium,,0,1,0
6378,6378,0,53.0,5.0,1,2085,1,,,old,1,0,0
6382,6382,0,100.0,3.0,0,6265,0,,,old,1,0,0
6383,6383,0,40.0,4.0,1,1134,0,,,old,0,0,1
6385,6385,1,100.0,3.0,1,6379,1,,medium,,0,0,1
6386,6386,1,54.0,4.0,0,5034,0,,,old,1,0,0
6387,6387,0,52.0,2.0,0,4888,1,,medium,,0,0,1
6388,6388,1,58.0,1.0,0,1114,0,,medium,,0,1,0
6390,6390,1,100.0,4.0,1,1839,1,,medium,,0,1,0
6391,6391,0,10.0,4.0,1,7238,1,,,old,1,0,0
6393,6393,0,50.0,5.0,0,7834,1,young,,,0,0,1
6394,6394,0,100.0,2.48,1,1765,1,,medium,,0,1,0
6397,6397,0,63.0,2.48,1,3567,0,,medium,,1,0,0
6399,6399,1,93.0,3.0,0,9641,1,young,,,0,0,1
6401,6401,0,6.0,3.0,0,8136,1,,,old,0,0,1
6402,6402,1,46.0,0.0,0,6518,1,,medium,,1,0,0
6403,6403,1,100.0,2.0,1,3554,1,,,old,0,1,0
6404,6404,1,92.0,5.0,0,6506,0,,,old,1,0,0
6405,6405,0,11.0,1.0,1,2054,1,,,old,1,0,0
6407,6407,0,14.0,2.0,0,5551,1,young,,,1,0,0
6408,6408,0,45.0,3.0,1,7714,0,,,old,0,0,1
6409,6409,1,11.0,3.0,0,7513,1,young,,,0,0,1
6410,6410,0,18.0,4.0,1,613,1,,medium,,0,0,1
6411,6411,1,97.0,2.48,1,9644,0,,,old,1,0,0
6414,6414,1,10.0,0.0,1,1285,0,,,old,0,0,1
6416,6416,0,22.0,4.0,1,4493,0,,,old,1,0,0
6417,6417,1,100.0,4.0,0,5828,1,,medium,,1,0,0
6418,6418,1,13.0,0.0,0,7826,0,,,old,0,1,0
6420,6420,0,95.0,2.48,0,7749,0,,medium,,0,1,0
6421,6421,1,40.0,1.0,0,3996,1,young,,,0,1,0
6422,6422,0,46.0,5.0,1,5923,1,,,old,0,0,1
6424,6424,0,15.0,5.0,1,4041,0,,,old,1,0,0
6425,6425,1,33.0,5.0,0,6095,0,,,old,0,1,0
6427,6427,1,70.0,2.48,0,3036,1,,,old,0,0,1
6428,6428,0,45.0,5.0,0,3479,1,,,old,0,0,1
6429,6429,0,2.0,3.0,0,6355,1,young,,,0,1,0
6431,6431,1,56.0,1.0,1,3932,0,,medium,,0,1,0
6432,6432,1,100.0,4.0,1,1547,1,,medium,,0,0,1
6434,6434,0,2.0,2.48,0,1947,1,,,old,0,0,1
6435,6435,0,22.0,2.0,1,2006,1,,,old,0,0,1
6436,6436,1,0.0,3.0,0,7946,1,,medium,,0,1,0
6437,6437,0,25.0,3.0,0,4364,1,young,,,1,0,0
6438,6438,0,23.0,4.0,0,1179,0,young,,,0,0,1
6439,6439,0,100.0,3.0,1,382,1,,medium,,0,1,0
6441,6441,1,35.0,2.0,1,854,0,,,old,0,1,0
6443,6443,0,48.0,2.0,0,2633,0,,medium,,0,1,0
6444,6444,0,8.0,1.0,1,5008,0,,,old,1,0,0
6445,6445,1,84.0,2.0,1,917,1,,medium,,1,0,0
6447,6447,1,41.0,5.0,0,2110,1,,,old,0,1,0
6450,6450,0,59.0,4.0,1,809,1,,medium,,0,0,1
6452,6452,1,24.0,4.0,0,5813,1,,medium,,0,1,0
6453,6453,0,59.0,3.0,0,7448,0,,,old,0,0,1
6454,6454,1,79.0,2.48,0,7415,0,,medium,,0,1,0
6455,6455,1,66.0,1.0,1,575,1,,,old,1,0,0
6456,6456,0,41.0,3.0,0,5869,0,,,old,0,0,1
6458,6458,1,36.0,1.0,0,7444,1,,,old,1,0,0
6459,6459,0,26.0,4.0,0,870,0,,medium,,0,1,0
6460,6460,0,77.0,2.0,0,9810,1,,,old,1,0,0
6461,6461,1,61.0,4.0,1,7451,0,,,old,0,0,1
6463,6463,1,93.0,2.0,0,5263,1,,,old,1,0,0
6464,6464,1,39.0,5.0,0,8900,1,,,old,1,0,0
6466,6466,0,91.0,0.0,0,4921,0,,,old,1,0,0
6467,6467,1,22.0,2.0,0,8253,1,,medium,,0,0,1
6470,6470,1,24.0,4.0,1,2063,1,,medium,,0,1,0
6471,6471,1,51.0,5.0,0,2290,1,,medium,,1,0,0
6472,6472,1,70.0,2.0,0,6351,1,,,old,1,0,0
6474,6474,0,58.0,4.0,1,684,1,,medium,,0,0,1
6475,6475,0,60.0,5.0,0,4190,0,,medium,,0,0,1
6479,6479,1,94.0,2.0,0,8902,1,,medium,,0,1,0
6480,6480,0,5.0,5.0,0,1573,1,young,,,0,1,0
6481,6481,1,62.0,2.0,0,6886,1,,,old,1,0,0
6482,6482,0,16.0,5.0,1,7538,1,,medium,,0,0,1
6484,6484,1,100.0,0.0,0,5810,1,,,old,0,1,0
6485,6485,1,100.0,2.0,1,37,0,,,old,0,1,0
6487,6487,0,73.0,2.0,0,2671,1,,medium,,0,0,1
6488,6488,1,16.0,2.0,1,3422,1,,medium,,1,0,0
6490,6490,1,48.0,1.0,0,2491,1,young,,,0,0,1
6491,6491,1,44.0,3.0,0,4464,0,,medium,,0,1,0
6492,6492,0,15.0,0.0,0,5652,0,,,old,1,0,0
6495,6495,1,96.0,2.0,0,5926,1,,,old,0,0,1
6496,6496,0,17.0,0.0,0,2953,0,,,old,1,0,0
6498,6498,1,48.0,2.0,1,5531,1,,medium,,0,1,0
6500,6500,1,58.0,3.0,0,3216,1,,,old,1,0,0
6502,6502,1,76.0,2.48,1,2232,1,,,old,0,1,0
6503,6503,1,77.0,2.0,0,702,1,,,old,0,1,0
6504,6504,1,64.0,2.0,0,4424,1,,,old,1,0,0
6505,6505,0,5.0,3.0,1,6331,0,,,old,1,0,0
6507,6507,1,58.0,4.0,0,7064,1,young,,,0,1,0
6509,6509,1,100.0,1.0,1,7915,1,,medium,,0,1,0
6511,6511,0,69.0,3.0,1,3368,0,,,old,0,0,1
6512,6512,1,31.0,0.0,1,9528,1,,medium,,1,0,0
6513,6513,0,60.0,4.0,0,3269,1,,,old,0,1,0
6515,6515,1,61.0,2.48,1,5298,1,,,old,0,1,0
6516,6516,1,94.0,4.0,1,4227,1,,,old,1,0,0
6517,6517,0,82.0,5.0,0,5317,1,young,,,0,1,0
6518,6518,0,12.0,5.0,1,4532,0,,,old,0,0,1
6520,6520,0,28.0,1.0,1,83,0,,medium,,1,0,0
6521,6521,0,60.0,1.0,0,9022,0,,medium,,0,1,0
6522,6522,1,9.0,2.0,0,6335,0,young,,,0,0,1
6523,6523,0,91.0,5.0,0,9541,0,,medium,,0,0,1
6524,6524,0,32.0,4.0,1,1535,1,,medium,,1,0,0
6525,6525,1,10.0,1.0,0,2165,0,young,,,1,0,0
6526,6526,1,85.0,0.0,1,656,1,,medium,,0,0,1
6527,6527,1,88.0,3.0,1,1367,1,,medium,,0,0,1
6528,6528,0,85.0,1.0,1,2379,0,,medium,,0,0,1
6530,6530,0,88.0,1.0,1,1845,1,,,old,0,0,1
6532,6532,0,88.0,3.0,0,1187,0,,medium,,0,1,0
6533,6533,1,32.0,0.0,1,8520,1,,,old,0,1,0
6534,6534,1,10.0,3.0,0,1768,1,,,old,0,1,0
6537,6537,1,20.0,4.0,0,8174,0,,medium,,0,1,0
6539,6539,1,26.0,5.0,1,1861,1,,medium,,0,1,0
6540,6540,1,11.0,2.48,0,5725,0,,medium,,0,0,1
6541,6541,0,94.0,3.0,1,8856,0,,medium,,0,0,1
6542,6542,1,11.0,5.0,1,7510,1,,medium,,1,0,0
6545,6545,1,16.0,5.0,0,9787,1,,medium,,1,0,0
6546,6546,0,100.0,1.0,0,124,1,young,,,0,0,1
6547,6547,0,99.0,0.0,1,8151,1,,medium,,1,0,0
6549,6549,1,56.0,2.48,0,8640,1,,,old,1,0,0
6550,6550,1,54.0,2.48,0,1693,0,,,old,0,1,0
6551,6551,1,63.0,4.0,0,2128,1,,medium,,0,0,1
6553,6553,0,93.0,0.0,1,3755,0,,,old,0,1,0
6554,6554,1,2.0,2.0,1,3778,1,,,old,1,0,0
6555,6555,1,99.0,1.0,1,3251,1,,,old,0,1,0
6558,6558,0,82.0,4.0,0,9171,0,,medium,,1,0,0
6559,6559,0,85.0,2.48,0,8894,0,,medium,,1,0,0
6560,6560,0,43.0,0.0,0,4450,1,young,,,0,0,1
6564,6564,1,16.0,1.0,0,9344,1,young,,,0,0,1
6565,6565,1,18.0,2.48,1,3661,1,,medium,,0,1,0
6566,6566,0,77.0,2.48,0,954,1,,medium,,0,1,0
6567,6567,1,67.0,5.0,1,8831,1,,medium,,0,0,1
6568,6568,0,81.0,4.0,0,5187,0,,,old,0,0,1
6571,6571,1,100.0,3.0,1,4193,0,,,old,0,1,0
6573,6573,0,69.0,1.0,0,5240,0,,medium,,0,0,1
6574,6574,1,59.0,1.0,0,9790,0,,,old,1,0,0
6575,6575,0,38.0,4.0,1,6691,1,,medium,,1,0,0
6577,6577,1,11.0,5.0,1,3703,1,,medium,,1,0,0
6580,6580,0,39.0,2.48,0,3716,1,young,,,0,1,0
6581,6581,1,21.0,0.0,0,2774,1,young,,,0,1,0
6582,6582,0,95.0,2.0,1,5273,0,,,old,0,1,0
6583,6583,1,62.0,0.0,1,604,1,,,old,1,0,0
6584,6584,0,52.0,4.0,0,1601,0,,,old,0,0,1
6585,6585,1,50.0,2.0,0,8428,1,,,old,0,1,0
6586,6586,0,56.0,5.0,0,3412,0,,medium,,0,0,1
6587,6587,1,93.0,5.0,0,2489,1,young,,,0,0,1
6588,6588,0,19.0,4.0,1,3051,1,,,old,0,1,0
6589,6589,0,53.0,4.0,1,5189,0,,,old,0,0,1
6592,6592,0,57.0,5.0,0,7978,1,,medium,,1,0,0
6593,6593,1,32.0,1.0,0,3102,1,,,old,1,0,0
6594,6594,0,96.0,3.0,1,8752,1,,medium,,0,0,1
6596,6596,0,86.0,0.0,1,7650,1,,medium,,1,0,0
6597,6597,1,8.0,2.48,0,6473,0,,,old,0,1,0
6598,6598,1,19.0,5.0,0,92,0,,,old,1,0,0
6600,6600,1,29.0,2.48,1,3356,1,,medium,,1,0,0
6601,6601,0,33.0,5.0,1,2946,0,,,old,1,0,0
6602,6602,0,71.0,2.0,1,5299,0,,,old,0,0,1
6603,6603,1,45.0,1.0,1,4521,0,,,old,1,0,0
6604,6604,1,67.0,5.0,0,6162,1,young,,,0,1,0
6606,6606,0,5.0,4.0,0,3374,0,,,old,1,0,0
6607,6607,1,76.0,5.0,1,9480,1,,medium,,0,1,0
6608,6608,0,50.0,4.0,0,6074,0,young,,,1,0,0
6609,6609,1,71.0,3.0,1,2552,0,,medium,,0,1,0
6610,6610,1,83.0,5.0,0,8268,1,young,,,1,0,0
6611,6611,0,55.0,1.0,1,6587,1,,,old,1,0,0
6612,6612,1,72.0,3.0,0,4170,1,,,old,0,0,1
6614,6614,1,7.0,3.0,0,7954,1,,medium,,0,0,1
6615,6615,1,4.0,2.0,1,2728,1,,,old,0,0,1
6617,6617,0,33.0,5.0,0,5343,1,young,,,0,0,1
6622,6622,0,54.0,2.0,1,6461,0,,medium,,0,0,1
6623,6623,1,84.0,5.0,1,2651,1,,medium,,0,0,1
6624,6624,0,66.0,2.0,0,853,0,,,old,0,0,1
6625,6625,1,29.0,5.0,0,5081,0,,medium,,1,0,0
6626,6626,0,9.0,2.0,0,7465,1,,medium,,0,1,0
6628,6628,1,97.0,2.48,1,1766,1,,,old,1,0,0
6629,6629,0,59.0,2.0,0,7707,0,young,,,0,1,0
6630,6630,0,61.0,0.0,0,5919,0,,medium,,1,0,0
6631,6631,1,62.0,2.0,0,8589,1,young,,,0,1,0
6633,6633,1,10.0,2.0,1,2653,0,,,old,1,0,0
6634,6634,0,27.0,2.0,0,6360,1,,medium,,0,0,1
6635,6635,0,51.0,5.0,0,6115,1,,medium,,0,1,0
6636,6636,0,56.0,4.0,0,782,1,,,old,1,0,0
6637,6637,1,84.0,1.0,1,7354,1,,,old,0,0,1
6638,6638,1,53.0,0.0,1,9734,0,,medium,,1,0,0
6640,6640,0,26.0,5.0,1,7667,0,,,old,1,0,0
6643,6643,1,16.0,3.0,0,9442,1,,medium,,1,0,0
6644,6644,0,46.0,2.48,0,9894,0,,medium,,0,0,1
6645,6645,1,37.0,0.0,1,267,0,,medium,,0,1,0
6646,6646,1,19.0,3.0,0,3404,0,,,old,0,0,1
6648,6648,1,52.0,0.0,0,3416,1,,,old,0,0,1
